Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
29/07/2016,Nuriootpa,4.5,13.8,1.4,NA,7.5,WSW,33,SE,W,7,20,89,70,1026.1,1023.4,NA,NA,9,13.3,Yes,No
30/07/2016,Nuriootpa,4.2,15.9,0,2.7,1.9,WNW,41,NE,N,9,17,74,54,1019.6,1014.3,4,NA,9.2,15.7,No,Yes
31/07/2016,Nuriootpa,9.2,15,1.6,2,0.8,N,30,NNE,N,9,7,99,72,1017.3,1013.4,7,NA,11.6,14.2,Yes,Yes
01/07/2016,Woomera,5.6,15.4,0.1,3.7,NA,S,35,W,S,7,15,81,45,1028.9,1026.8,1,6,8.5,14.7,No,No
02/07/2016,Woomera,6.9,16.8,0,2,NA,E,20,ESE,ENE,11,4,72,43,1031.6,1029,6,1,10.6,16.4,No,No
03/07/2016,Woomera,4,16.1,0,3.4,NA,NNE,35,NNE,N,15,20,79,43,1028,1021.5,2,1,9,15.4,No,Yes
04/07/2016,Woomera,8.6,15.4,2.4,0,NA,SW,54,W,W,7,26,92,68,1017.2,1013.5,8,8,9.4,13.7,Yes,Yes
05/07/2016,Woomera,3.6,13.7,1.6,1.8,NA,SW,56,WSW,SSW,19,30,84,40,1022.2,1021.4,0,NA,6.9,13.4,Yes,No
06/07/2016,Woomera,2.6,13.9,0,3.8,NA,S,30,SW,SSE,19,13,86,54,1026.4,1023.9,0,2,5.9,12.8,No,No
07/07/2016,Woomera,5.1,11.8,0,1.2,NA,ESE,22,NA,SE,0,9,99,78,1024.5,1021.4,7,NA,6.4,11.2,No,No
08/07/2016,Woomera,2.6,15.7,0.2,0.8,NA,N,28,ENE,NNE,7,15,97,44,1023.4,1021.2,0,NA,6.9,15.2,No,No
09/07/2016,Woomera,5.3,16.8,0,2.8,NA,NE,61,NE,NNE,26,31,78,54,1020.9,1016.6,6,8,8.6,14.9,No,Yes
10/07/2016,Woomera,8.6,18.9,2.6,2.4,NA,NNE,57,N,NW,33,41,79,39,1010.7,1007.3,8,5,11.8,18.6,Yes,No
11/07/2016,Woomera,6,17.3,0,3.8,NA,NW,54,NNW,NW,24,37,65,35,1012.2,1009.7,0,NA,9.5,17,No,No
12/07/2016,Woomera,8.5,14.4,0,7.4,NA,WSW,69,W,WSW,35,43,72,40,1016.4,1018.6,0,NA,10,14,No,No
13/07/2016,Woomera,2.6,13.9,0,3.8,NA,SSW,33,SW,SSW,11,22,86,31,1030.5,1030.7,NA,NA,6.4,13.5,No,No
14/07/2016,Woomera,2.8,14.1,0,1.8,NA,E,22,E,SE,6,7,66,33,1035.3,1032.1,0,NA,7.5,13.3,No,No
15/07/2016,Woomera,2,15.7,0,NA,NA,NE,17,ENE,NNE,7,4,61,32,1034,1030.9,NA,NA,7.8,15.1,No,No
16/07/2016,Woomera,1.6,16.4,0,NA,NA,NE,20,SE,E,6,4,60,32,1031.5,1027.1,NA,NA,7.8,15.7,No,No
17/07/2016,Woomera,2,19.7,0,NA,NA,NNE,37,N,N,15,19,65,29,1025.9,1021.5,NA,NA,8.3,19.1,No,No
18/07/2016,Woomera,8,21.8,0,10.6,NA,NNW,28,N,NNW,13,11,69,48,1021.6,1019,0,NA,12.8,21.3,No,No
19/07/2016,Woomera,9.5,23.8,0,1.8,NA,SSW,22,ENE,WSW,13,11,82,49,1019.6,1017.4,0,NA,14.5,22.7,No,No
20/07/2016,Woomera,11.5,23.9,0,3.2,NA,S,24,ESE,WSW,7,13,77,45,1019.8,1017.4,0,NA,15.3,22.5,No,No
21/07/2016,Woomera,11.2,26.8,0,NA,NA,NNW,50,N,NNW,22,35,79,41,1016,1011.2,NA,2,17.2,25.7,No,No
22/07/2016,Woomera,13.4,19.7,0,10.4,NA,W,72,WNW,W,17,48,66,24,1010.4,1008.3,7,7,14.8,18.8,No,No
23/07/2016,Woomera,5.4,15.9,0,4.6,NA,W,43,W,W,20,19,75,36,1017.9,1016.9,0,7,9.6,15.6,No,No
24/07/2016,Woomera,8,15.9,0,3.6,NA,W,61,NW,W,31,44,54,37,1016.2,1015.8,1,6,9.9,14.6,No,No
25/07/2016,Woomera,4.1,17,0,3.2,NA,WNW,48,WNW,W,17,30,82,49,1022.8,1019.7,0,NA,8.4,16.2,No,No
26/07/2016,Woomera,5.7,17.4,0,2.2,NA,W,54,WNW,W,17,41,83,39,1021.1,1017.6,2,2,9.4,16.5,No,No
27/07/2016,Woomera,9.4,15.7,0,4.4,NA,SW,52,SSW,SSW,30,19,52,41,1025.6,1026.4,6,NA,12.2,15.1,No,No
28/07/2016,Woomera,4.1,17.9,0,4.2,NA,WNW,20,ESE,WSW,9,7,75,41,1031.3,1027.6,0,NA,9.2,17.2,No,No
29/07/2016,Woomera,4.3,19.6,0,4.4,NA,N,30,NE,NNW,4,15,62,28,1027.3,1023,0,6,10.3,18.7,No,No
30/07/2016,Woomera,8.4,21.8,0,4.6,NA,N,46,N,NNW,19,33,53,21,1021.7,1016.9,7,NA,11.5,21.4,No,No
31/07/2016,Woomera,10.6,22.7,0,NA,NA,N,44,NNE,N,20,31,46,19,1018,1013.1,8,8,14.2,22.1,No,No
01/07/2016,Albany,9.5,18.5,1.2,2,NA,NA,NA,NNW,NA,13,NA,87,NA,1027.1,1025,1,NA,12,NA,Yes,No
02/07/2016,Albany,7.2,18.5,0,NA,NA,NA,NA,NNW,NA,4,NA,84,NA,1025.4,1021.8,0,NA,10,NA,No,Yes
03/07/2016,Albany,9.6,13.1,15.8,NA,NA,NA,NA,SSW,NA,33,NA,95,NA,1023.7,1026.5,8,NA,10.2,NA,Yes,Yes
04/07/2016,Albany,10.4,13.5,3.2,7.4,NA,NA,NA,SE,NA,33,NA,70,NA,1032.7,1031.2,5,NA,11.7,NA,Yes,No
05/07/2016,Albany,7,NA,0.1,0.8,NA,NA,NA,N,NA,2,NA,96,NA,1030,1026.8,2,NA,8.7,NA,No,No
06/07/2016,Albany,NA,16.6,0,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1025.6,1021.2,NA,NA,NA,NA,No,No
07/07/2016,Albany,6.5,17.2,0,0.8,NA,NA,NA,SSW,NA,4,NA,86,NA,1017.6,1012.3,2,NA,11.1,NA,No,No
08/07/2016,Albany,10.6,15.8,1,2.8,NA,NA,NA,NW,NA,20,NA,83,NA,1004.5,1003.8,1,NA,11.9,NA,No,Yes
09/07/2016,Albany,7.9,14,3.1,NA,NA,NA,NA,S,NA,28,NA,80,NA,1003.4,1000.5,6,NA,12,NA,Yes,Yes
10/07/2016,Albany,8.9,14.8,15.2,NA,NA,NA,NA,SW,NA,33,NA,85,NA,1007.5,1010.3,6,NA,12.5,NA,Yes,Yes
11/07/2016,Albany,10.6,13.5,4.6,11.8,NA,NA,NA,SW,NA,41,NA,81,NA,1017.8,1020.8,6,NA,12.8,NA,Yes,No
12/07/2016,Albany,9.6,12,0.8,1.4,NA,NA,NA,S,NA,19,NA,87,NA,1029.5,1030.4,7,NA,10.5,NA,No,Yes
13/07/2016,Albany,6,15.2,1.4,1,NA,NA,NA,NW,NA,7,NA,93,NA,1031.4,1026.1,1,NA,7,NA,Yes,No
14/07/2016,Albany,6.8,16.5,0,NA,NA,NA,NA,NNW,NA,41,NA,76,NA,1016.2,1012.9,8,NA,11.4,NA,No,Yes
15/07/2016,Albany,11.4,20.4,9.2,2.8,NA,NA,NA,NNE,NA,2,NA,96,NA,1015.3,1011.7,8,NA,13.4,NA,Yes,Yes
16/07/2016,Albany,13.2,21.4,2.4,NA,NA,NA,NA,NNW,NA,19,NA,78,NA,1008.1,1003.5,5,NA,17.5,NA,Yes,Yes
17/07/2016,Albany,12.6,17.2,5.4,NA,NA,NA,NA,NW,NA,22,NA,78,NA,1006.2,1007,6,NA,14,NA,Yes,Yes
18/07/2016,Albany,8.5,14.7,2.6,8.4,NA,NA,NA,SSW,NA,4,NA,93,NA,1019.2,1020,6,NA,10.1,NA,Yes,No
19/07/2016,Albany,9.2,17,0.2,0.2,NA,NA,NA,NW,NA,6,NA,78,NA,1022.4,1019.1,6,NA,11,NA,No,No
20/07/2016,Albany,8.5,NA,0,4.2,NA,NA,NA,NE,NA,9,NA,75,NA,1015.1,1010.1,1,NA,11,NA,No,Yes
21/07/2016,Albany,8.5,NA,11.8,2.2,NA,NA,NA,SSW,NA,4,NA,90,NA,1006.8,1004.9,6,NA,9.2,NA,Yes,Yes
22/07/2016,Albany,8.2,NA,9.2,3.8,NA,NA,NA,WSW,NA,33,NA,59,NA,1020.4,1022,6,NA,11,NA,Yes,Yes
23/07/2016,Albany,6.5,NA,4.4,NA,NA,NA,NA,WSW,NA,9,NA,96,NA,1018.3,1021,8,NA,9.2,NA,Yes,Yes
24/07/2016,Albany,8.9,NA,1.2,NA,NA,NA,NA,NW,NA,4,NA,87,NA,1026.3,1024.1,6,NA,9.9,NA,Yes,Yes
25/07/2016,Albany,9.9,14.3,3.4,3.8,NA,NA,NA,W,NA,4,NA,97,NA,1026.3,1024.5,8,NA,11.1,NA,Yes,Yes
26/07/2016,Albany,11.2,15.5,5.2,2,NA,NA,NA,SSW,NA,15,NA,92,NA,1026.3,1025.6,7,NA,12.5,NA,Yes,No
27/07/2016,Albany,12,17.5,0,2.2,NA,NA,NA,NE,NA,20,NA,72,NA,1027.8,1024,3,NA,14,NA,No,No
28/07/2016,Albany,9.8,18,0,0.8,NA,NA,NA,W,NA,2,NA,90,NA,1022,1019.6,5,NA,11.3,NA,No,No
29/07/2016,Albany,10.2,21,0,1,NA,NA,NA,NE,NA,4,NA,85,NA,1013.7,1004.4,6,NA,11.8,NA,No,Yes
30/07/2016,Albany,10.9,18,3.2,NA,NA,NA,NA,NW,NA,28,NA,88,NA,1012.5,1008.2,2,NA,13,NA,Yes,Yes
31/07/2016,Albany,6.7,12,18,NA,NA,NA,NA,WSW,NA,65,NA,87,NA,1012.6,1019.1,6,NA,10.9,NA,Yes,Yes
01/07/2016,Witchcliffe,8.5,17.2,0.6,NA,NA,N,24,N,NNW,9,7,99,75,1027.5,1025.1,NA,NA,12.4,15.4,No,No
02/07/2016,Witchcliffe,7.5,17.6,0.2,NA,NA,WSW,22,NNW,WNW,4,9,74,61,1025.6,1022.8,NA,NA,12.1,15.6,No,Yes
03/07/2016,Witchcliffe,6.7,13.9,9.8,NA,NA,S,48,S,SE,22,19,84,83,1026.4,1026.9,NA,NA,11,10.6,Yes,Yes
04/07/2016,Witchcliffe,2.3,13.3,1.6,NA,NA,ESE,30,E,ESE,6,17,99,60,1032.3,1029.2,NA,NA,5.4,12.6,Yes,No
05/07/2016,Witchcliffe,3.7,15.7,0.2,NA,NA,ESE,24,SE,E,7,9,99,59,1027.7,1024.1,NA,NA,6,14.6,No,No
06/07/2016,Witchcliffe,2.2,16.5,0,NA,NA,NNE,17,NA,NW,0,6,99,54,1023.2,1019.5,NA,NA,5.1,15.7,No,No
07/07/2016,Witchcliffe,3.6,16.2,0.2,NA,NA,NNW,67,N,N,15,22,99,92,1016.8,1012,NA,NA,11.9,14.6,No,Yes
08/07/2016,Witchcliffe,10.4,14.3,4.8,NA,NA,W,56,W,SW,22,20,65,69,1006.3,1005.3,NA,NA,12.1,11.5,Yes,Yes
09/07/2016,Witchcliffe,6.6,12.5,13,NA,NA,SW,61,SW,SW,19,24,69,92,1007.6,1004.9,NA,NA,10.8,9,Yes,Yes
10/07/2016,Witchcliffe,8.4,14.9,17,NA,NA,SSW,67,S,SSW,19,17,74,87,1012.8,1014.3,NA,NA,12,12.2,Yes,Yes
11/07/2016,Witchcliffe,9.6,15.4,7.4,NA,NA,SSW,44,S,SSW,11,15,82,78,1021.9,1022.9,NA,NA,10.9,12.7,Yes,No
12/07/2016,Witchcliffe,5.5,13.6,0,NA,NA,N,20,NA,E,0,9,92,61,1030.3,1029.1,NA,NA,8.8,12.8,No,No
13/07/2016,Witchcliffe,5.8,15.3,0,NA,NA,N,43,NNE,N,17,30,66,68,1029.8,1024.6,NA,NA,8.6,12.9,No,No
14/07/2016,Witchcliffe,3.6,18.3,0,NA,NA,N,69,N,N,43,35,62,75,1013.8,1010.4,NA,NA,15.2,17.1,No,Yes
15/07/2016,Witchcliffe,14.5,18,11,NA,NA,NNW,61,N,NW,7,20,100,100,1013.6,1011.9,NA,NA,15.8,15.5,Yes,Yes
16/07/2016,Witchcliffe,15.4,18,42.6,NA,NA,NNW,59,NW,NW,22,20,82,97,1008,1003.5,NA,NA,17.5,17.3,Yes,Yes
17/07/2016,Witchcliffe,12.7,16.9,36.4,NA,NA,NNW,57,W,W,19,7,60,89,1007.4,1008.5,NA,NA,14.1,10.4,Yes,Yes
18/07/2016,Witchcliffe,6,15.2,22.4,NA,NA,SSW,43,SSW,SSW,4,15,99,64,1020.9,1021.3,NA,NA,10.2,14,Yes,No
19/07/2016,Witchcliffe,7.2,15.7,0.8,NA,NA,N,24,N,NW,7,4,99,66,1023,1019.5,NA,NA,10,14.9,No,Yes
20/07/2016,Witchcliffe,10,16.7,3.2,NA,NA,NNW,50,N,NW,22,24,76,73,1014,1010.2,NA,NA,13.8,14,Yes,Yes
21/07/2016,Witchcliffe,7.6,13.7,36.8,NA,NA,W,57,SW,W,17,31,54,80,1010.8,1009.7,NA,NA,10.2,9.4,Yes,Yes
22/07/2016,Witchcliffe,6.8,13.9,6.8,NA,NA,SSW,41,SSE,SSE,9,9,69,65,1022.8,1023.4,NA,NA,10.8,11.7,Yes,Yes
23/07/2016,Witchcliffe,4.7,13.6,3.4,NA,NA,SSW,52,SSW,S,20,24,91,72,1022.1,1023.6,NA,NA,11.2,10.9,Yes,No
24/07/2016,Witchcliffe,5.5,14.2,0.4,NA,NA,SW,28,NA,SW,0,15,99,84,1028.1,1026.6,NA,NA,9.6,11.7,No,Yes
25/07/2016,Witchcliffe,7.3,16.5,1.2,NA,NA,SW,24,NW,SW,4,13,99,66,1028.3,1026.6,NA,NA,11.4,15.5,Yes,No
26/07/2016,Witchcliffe,10.2,16.5,0.4,NA,NA,WSW,26,SW,WSW,2,13,73,72,1028.4,1027.2,NA,NA,14.5,16.3,No,No
27/07/2016,Witchcliffe,10.3,16.5,0.4,NA,NA,NNE,48,NNE,NNW,6,13,78,69,1026.7,1023.5,NA,NA,13.4,15.4,No,No
28/07/2016,Witchcliffe,10.7,17.2,0,NA,NA,WSW,20,NNW,S,7,9,98,90,1022.2,1019.9,NA,NA,14.2,15.6,No,Yes
29/07/2016,Witchcliffe,6.5,19.4,1.8,NA,NA,NW,70,N,WNW,17,33,99,69,1011.9,1005.9,NA,NA,13.6,18.3,Yes,Yes
30/07/2016,Witchcliffe,13.5,17.5,8.2,NA,NA,W,67,WNW,WNW,24,22,54,70,1014.2,1011.3,NA,NA,15.3,14.7,Yes,Yes
31/07/2016,Witchcliffe,9.1,13,11.4,NA,NA,WSW,83,SW,S,31,20,51,58,1017.4,1022.8,NA,NA,11.9,11.9,Yes,Yes
01/07/2016,PearceRAAF,2,18.8,0,NA,9.3,ENE,22,E,E,4,9,94,45,1028.7,1025,NA,NA,7.4,18.3,No,No
02/07/2016,PearceRAAF,7.4,21.2,0,NA,5.5,NE,30,ENE,S,7,9,60,60,1024.4,1020.8,NA,7,13.8,19.9,No,No
03/07/2016,PearceRAAF,3.7,17.5,0,NA,5.3,SE,41,WNW,SSE,6,19,97,63,1023.9,1023.5,1,5,9.3,15.7,No,No
04/07/2016,PearceRAAF,6.1,14.2,0,NA,7.6,ESE,44,ESE,E,15,28,69,58,1029.8,1026.7,NA,NA,8.4,13.5,No,No
05/07/2016,PearceRAAF,8.3,16.1,0,NA,3.8,ENE,48,ENE,E,9,30,68,64,1024.8,1021.3,NA,NA,11.3,14.8,No,No
06/07/2016,PearceRAAF,8.9,17.3,0,NA,8,ENE,39,NNE,E,15,17,71,62,1021.5,1018.7,NA,NA,10.7,16.1,No,No
07/07/2016,PearceRAAF,8.7,16.1,0,NA,0.4,ENE,33,NNE,N,15,17,81,72,1019.8,1015.9,NA,8,11.2,15.7,No,Yes
08/07/2016,PearceRAAF,11.1,17.1,8.6,NA,5.3,W,54,WNW,WSW,11,19,70,56,1009.9,1006.4,2,NA,14.7,16.8,Yes,Yes
09/07/2016,PearceRAAF,6.8,14,14.8,NA,3.1,WSW,56,S,SW,13,15,89,85,1008.1,1009.2,NA,8,9.3,9.8,Yes,Yes
10/07/2016,PearceRAAF,7.6,17.1,41.2,NA,6.4,SSW,37,N,WSW,11,28,97,63,1014.1,1014.6,8,8,10.4,15.1,Yes,Yes
11/07/2016,PearceRAAF,7.3,16.3,3.2,NA,7.8,SSW,33,NW,SSW,6,17,97,63,1022.4,1022.3,NA,8,10.6,16.1,Yes,No
12/07/2016,PearceRAAF,4.4,13.5,0,NA,7.3,E,30,SSW,ESE,6,15,79,56,1030.3,1029,NA,NA,8.3,12.8,No,No
13/07/2016,PearceRAAF,0.5,16.2,0,NA,9.4,NNE,44,ENE,NE,19,13,68,43,1030.3,1025.2,NA,NA,9,15.5,No,No
14/07/2016,PearceRAAF,4.3,18.4,0,NA,7.6,N,59,N,N,35,30,55,47,1021,1016.6,NA,1,11.4,17.8,No,No
15/07/2016,PearceRAAF,11.3,22.8,0,NA,1.8,NNW,44,N,N,26,26,47,42,1017.9,1015.2,8,4,16.7,22.5,No,No
16/07/2016,PearceRAAF,13.8,21.8,0,NA,0.7,NNW,46,N,NNW,22,31,68,74,1013,1007.8,7,6,16.5,21.1,No,Yes
17/07/2016,PearceRAAF,12.9,19.1,20,NA,5.3,NA,NA,N,WNW,13,35,93,55,1010.9,1010.4,8,4,14.7,18.1,Yes,Yes
18/07/2016,PearceRAAF,7.9,16.7,5.6,NA,9.2,S,28,NA,SSE,NA,13,NA,60,NA,1019.7,NA,2,NA,16.4,Yes,No
19/07/2016,PearceRAAF,3,17.4,0,NA,8,ESE,24,E,NE,13,7,79,47,1023.9,1020.2,NA,NA,10.2,16.7,No,No
20/07/2016,PearceRAAF,2.8,18.3,0,NA,8.5,NE,31,ENE,N,17,17,67,51,1017.3,1012.6,NA,3,11.1,17.6,No,Yes
21/07/2016,PearceRAAF,9,15.2,13.8,NA,4,S,46,SSW,W,15,31,90,61,1012.5,1014,8,8,9.3,13.9,Yes,Yes
22/07/2016,PearceRAAF,8,15.2,7.4,NA,9.4,SW,30,SE,S,9,15,69,48,1023.2,1022.7,NA,NA,11.2,14.9,Yes,No
23/07/2016,PearceRAAF,5.8,17.1,0,NA,5,SSW,39,NNW,W,11,19,79,79,1023.7,1022,3,8,10.7,13.9,No,No
24/07/2016,PearceRAAF,0.7,15.3,0.2,NA,8.8,S,24,NE,SW,7,6,92,56,1028.9,1025.6,NA,NA,5.7,15.1,No,No
25/07/2016,PearceRAAF,5.5,16.3,0,NA,8.2,E,31,E,SE,19,11,73,59,1028.4,1026.4,NA,NA,11.3,15.2,No,No
26/07/2016,PearceRAAF,2.2,18.4,0,NA,8.7,S,26,ENE,SSW,2,9,87,58,1028.9,1026.7,NA,NA,9.1,17.5,No,No
27/07/2016,PearceRAAF,5.1,18.6,0,NA,5,ENE,35,ESE,NE,6,9,84,52,1026.4,1022.8,NA,NA,11.6,18,No,No
28/07/2016,PearceRAAF,9.1,20.7,0,NA,4.6,ENE,17,NA,ENE,0,4,88,44,1022.3,1018.9,NA,NA,13.4,20.1,No,No
29/07/2016,PearceRAAF,11.1,23.4,0,NA,3.5,NW,67,N,NW,17,43,75,68,1015.9,1011.9,7,1,17.3,21.8,No,No
30/07/2016,PearceRAAF,11.9,19.4,0.2,NA,7.2,NW,41,N,WNW,11,28,76,57,1018,1016,7,8,14.8,18,No,Yes
31/07/2016,PearceRAAF,12.6,15.4,4.2,NA,5.7,WSW,69,SW,SW,35,30,74,85,1018.7,1023.3,8,7,13.9,11.9,Yes,Yes
01/07/2016,PerthAirport,5.4,19.5,0,2,9.3,E,24,NNE,ENE,9,9,70,38,1029,1025.2,0,0,9.5,18.7,No,No
02/07/2016,PerthAirport,8.2,21.1,0,2.6,5.5,NE,37,ENE,SW,15,11,58,44,1024.9,1021,0,6,12.1,20.2,No,No
03/07/2016,PerthAirport,4.9,16.9,0,3,5.3,ESE,39,NE,SSE,9,22,86,53,1024.1,1024,5,4,10.5,15.8,No,No
04/07/2016,PerthAirport,4.3,14.5,0,0.6,7.6,ENE,50,ESE,E,13,30,64,49,1030.5,1027.1,6,6,8.2,14,No,No
05/07/2016,PerthAirport,8,16.7,0,2.2,3.8,ENE,48,E,E,24,22,65,55,1025.3,1022.1,7,4,10.1,15.4,No,No
06/07/2016,PerthAirport,8,17.6,0,2.2,8,ENE,39,ENE,NNE,28,13,68,51,1022.1,1018.8,7,3,9.3,17.1,No,No
07/07/2016,PerthAirport,9.3,15.5,0,2.4,0.4,N,30,NNE,NNE,20,19,74,68,1019.5,1015.5,7,7,11.3,15.3,No,Yes
08/07/2016,PerthAirport,11.3,17,12.4,1.6,5.3,WSW,39,SW,WSW,17,22,81,51,1010,1006.5,7,5,14.2,16.1,Yes,Yes
09/07/2016,PerthAirport,7.5,13.5,19.6,3,3.1,WNW,50,S,W,22,9,79,89,1008,1008.8,6,7,9.9,9.3,Yes,Yes
10/07/2016,PerthAirport,8.4,17,27.4,4,6.4,SW,41,ENE,WSW,2,26,96,50,1014,1014.5,6,5,10.6,16.4,Yes,No
11/07/2016,PerthAirport,5.5,16.8,0.6,3.2,7.8,S,44,N,SSW,9,22,93,54,1022.6,1022.5,1,5,9.9,15.2,No,No
12/07/2016,PerthAirport,3.4,14.3,0,1.2,7.3,E,37,ENE,ENE,7,17,75,43,1030.7,1029.2,7,4,8.1,13.5,No,No
13/07/2016,PerthAirport,1.3,16.2,0,1.6,9.4,NNE,37,NE,NE,20,13,59,40,1030.4,1025.5,6,2,9.3,15.8,No,No
14/07/2016,PerthAirport,6.1,18.3,0,2,7.6,NNE,61,NNE,NNE,33,30,46,41,1021,1016.3,1,2,11.7,17.9,No,No
15/07/2016,PerthAirport,11.6,22.1,0,3.2,1.8,N,37,NNE,NW,24,19,44,37,1017.5,1015.1,7,7,15.7,21.6,No,No
16/07/2016,PerthAirport,15.2,20.7,0,2.6,0.7,NW,52,N,NNW,17,26,62,72,1013,1007.6,7,7,16.1,20.6,No,Yes
17/07/2016,PerthAirport,13.4,19,36.2,3,5.3,WNW,46,WNW,NW,20,24,74,52,1010.8,1010.3,5,6,15.3,16.9,Yes,Yes
18/07/2016,PerthAirport,7.4,18.2,10,3,9.2,SSW,33,S,SSW,15,20,83,45,1020.4,1019.8,1,2,11,16.9,Yes,No
19/07/2016,PerthAirport,3.1,17.6,0,4.4,8,NE,24,NE,NE,17,9,76,51,1024.2,1020.3,1,2,9.5,15.9,No,No
20/07/2016,PerthAirport,4.9,18.4,0,1.6,8.5,N,33,NNE,NW,13,17,65,44,1017.5,1012.7,1,3,9.9,18,No,Yes
21/07/2016,PerthAirport,8.7,14.9,13.8,2.2,4,WSW,54,S,W,20,26,88,44,1012.5,1013.7,7,7,9.5,14,Yes,Yes
22/07/2016,PerthAirport,6.2,15.6,3.6,2,9.4,SW,35,SSE,S,15,15,61,40,1023.5,1022.9,1,1,11.4,15,Yes,No
23/07/2016,PerthAirport,5.9,16.7,0,2.4,5,WSW,44,NNE,SSW,11,24,73,92,1024,1022.3,4,5,10.1,12.8,No,No
24/07/2016,PerthAirport,0.9,15.3,0.2,1.8,8.8,S,33,SSE,S,13,15,73,48,1029.2,1026.1,1,1,6.9,14.6,No,No
25/07/2016,PerthAirport,5.3,16.8,0,1.2,8.2,SE,28,ENE,ESE,13,6,70,49,1028.7,1026.6,1,6,11.8,16.4,No,No
26/07/2016,PerthAirport,4.2,18.9,0,1.6,8.7,S,30,NNE,SSW,7,15,81,51,1029.3,1026.9,3,3,8.7,18.2,No,No
27/07/2016,PerthAirport,5.4,18.9,0,2.2,5,ENE,31,ENE,NNE,13,13,79,50,1027,1023,7,7,10.2,18.2,No,No
28/07/2016,PerthAirport,9.3,21.6,0,1.4,4.6,NNE,22,NE,WSW,7,9,61,35,1022.6,1019,6,5,15.3,21,No,No
29/07/2016,PerthAirport,12.3,22.6,0,1.8,3.5,NNW,72,NNE,NW,17,43,67,63,1015.7,1011.6,7,7,16.2,22,No,No
30/07/2016,PerthAirport,11.1,19.2,0,3.8,7.2,WSW,41,W,WNW,11,24,67,50,1017.7,1015.7,5,7,14.8,17.5,No,Yes
31/07/2016,PerthAirport,12.3,15.8,5.6,2.6,5.7,SW,80,W,SW,33,31,80,60,1018.8,1023.3,7,3,12.3,13.2,Yes,No
01/07/2016,Perth,2.9,19.3,0,2,9.3,NE,17,SW,ENE,6,6,85,42,1028.9,1025.2,0,0,8.8,18.5,No,No
02/07/2016,Perth,6.4,20.7,0,2.6,5.5,SSW,24,ENE,SW,7,9,63,54,1024.8,1021.1,0,6,12.1,18.9,No,No
03/07/2016,Perth,6.3,16.6,0,3,5.3,S,33,S,SSE,4,17,82,57,1024,1023.9,5,4,12.2,15.7,No,No
04/07/2016,Perth,4.8,14.7,0.4,0.6,7.6,ESE,35,ESE,ESE,11,13,68,53,1030.3,1026.9,6,6,8.3,14.1,No,No
05/07/2016,Perth,8.2,16.7,0,2.2,3.8,ENE,30,E,E,7,13,70,59,1025.2,1022,7,4,10.1,15.5,No,No
06/07/2016,Perth,7.2,17.6,0,2.2,8,E,41,ESE,NE,6,9,73,58,1022.1,1018.8,7,3,10.1,16.6,No,No
07/07/2016,Perth,10.1,15.9,0,2.4,0.4,NE,28,NNE,NNE,15,11,79,70,1019.4,1015.3,7,7,10.9,15.7,No,Yes
08/07/2016,Perth,10.9,17.4,13.2,1.6,5.3,WSW,37,WSW,W,19,13,78,51,1009.9,1006.4,7,5,14.4,17.1,Yes,Yes
09/07/2016,Perth,8.2,14.5,27.4,3,3.1,SSW,57,S,WSW,19,11,74,88,1007.9,1008.8,6,7,10.6,8.4,Yes,Yes
10/07/2016,Perth,8.4,16.4,29.8,4,6.4,SSW,35,SSW,SW,15,19,85,67,1014.1,1014.9,6,5,12,14.2,Yes,Yes
11/07/2016,Perth,6.8,16.6,2.6,3.2,7.8,SSW,31,NA,SSW,0,17,99,58,1022.6,1022.6,1,5,9.7,15.4,Yes,No
12/07/2016,Perth,4.1,14.2,0.2,1.2,7.3,ESE,24,SSE,E,2,11,86,46,1030.5,1029.1,7,4,7.5,13.5,No,No
13/07/2016,Perth,0.6,16,0,1.6,9.4,NE,33,NE,NE,7,13,76,42,1030.3,1025.5,6,2,8,15.3,No,No
14/07/2016,Perth,4,18.2,0,2,7.6,N,44,NNE,NNE,17,17,56,46,1020.7,1016,1,2,10.8,17.4,No,No
15/07/2016,Perth,10.8,22,0,3.2,1.8,NNW,31,NNE,NNW,11,19,50,41,1017.3,1015.1,7,7,15.6,21,No,No
16/07/2016,Perth,15.3,21.1,0,2.6,0.7,NW,44,N,NNW,9,17,69,73,1012.8,1007.2,7,7,15.7,21,No,Yes
17/07/2016,Perth,14.3,19.4,32.8,3,5.3,W,41,WNW,WNW,13,17,74,52,1010.6,1010.3,5,6,15.7,17.4,Yes,Yes
18/07/2016,Perth,8.5,16.8,6.8,3,9.2,SSW,28,S,SSE,13,13,80,54,1020.3,1020,1,2,11.4,16.3,Yes,No
19/07/2016,Perth,3.6,18,0,4.4,8,ENE,20,NE,S,7,4,81,48,1024,1020.3,1,2,10,17.5,No,No
20/07/2016,Perth,4.5,19,0,1.6,8.5,N,33,NNE,NW,11,11,71,51,1017.5,1012.9,1,3,10.3,17.8,No,Yes
